9903448,2,197,56,564
9507237,1,241,27,564
9208205,3,237,29,564
9804294,4,214,44,564
9509287,1,262,13,564
9804275,0,258,16,564
9512384,0,273,6,564
9609215,0,270,8,564
2186,0,261,14,564
9701301,2,233,32,564
9805342,2,210,47,563
9412398,0,274,5,563
9405414,4,209,47,563
9806400,1,272,6,563
9406204,1,230,34,563
9408217,1,257,16,563
9803244,1,258,15,562
9401347,0,263,12,562
9703240,5,205,49,562
9311207,1,276,3,562
9808275,1,255,17,562
9904404,7,180,65,562
9807315,1,264,11,562
9602351,0,213,45,561
9712390,2,278,1,561
9511399,0,264,11,561
9608340,2,269,7,561
9809368,0,259,14,560
9303226,0,235,30,560
9505340,4,245,22,560
9708377,0,259,14,560
9803314,2,253,17,559
9412281,0,269,7,559
9604229,2,208,47,559
9612480,1,237,28,559
9705290,0,227,35,559
9308329,0,254,17,559
9603212,4,214,42,558
9308232,4,217,40,558
9411217,0,246,22,558
9711311,0,273,4,558
9806272,0,213,44,558
9310331,0,261,12,558
9807251,4,236,27,557
9510399,1,272,4,557
9808292,0,241,25,557
9907234,7,227,32,557
9311264,0,259,13,557
9812344,0,235,29,557
9901409,0,269,6,556
9309268,2,250,18,556
9609212,0,275,2,556
9709306,1,264,9,556
9409232,1,252,17,556
9706382,0,269,6,556
9401357,0,269,6,556
9904395,1,207,47,556
9601357,0,246,21,555
9411206,0,264,9,555
2108,2,182,63,555
9512220,1,229,32,555
9705347,2,200,51,555
9706309,0,261,11,555
9906296,0,222,37,555
9505391,2,218,39,555
9602375,6,238,24,554
9703267,2,243,22,554
9708366,1,242,23,554
9711421,0,259,12,554
9312202,2,249,18,554
9603271,2,249,18,554
9709499,12,196,50,554
9911427,1,242,23,554
9410271,0,274,2,554
9506228,0,265,8,554
9504427,0,245,21,553
9506282,1,273,2,553
9407229,0,266,7,553
9408367,0,275,1,553
9903370,2,259,11,553
9403366,0,216,40,552
9704286,1,256,13,552
9406374,0,270,4,552
9508302,3,198,51,552
9512208,1,256,13,552
9209203,1,251,16,551
9901404,2,249,17,551
9906434,0,178,65,551
9405277,1,224,34,551
9301283,0,268,5,551
9403288,0,256,13,551
9606237,1,221,36,551
9905390,0,212,42,550
9902312,1,261,9,550
9706441,0,263,8,550
9904413,1,255,13,550
9712228,0,236,26,550
9507263,0,257,12,550
9601361,0,263,8,550
9211214,3,230,29,550
9511317,1,264,7,550
9403349,0,258,11,549
9311372,4,226,31,549
9404296,0,264,7,549
9411413,0,258,11,549
9709460,0,267,5,549
9309249,0,255,13,549
9610370,1,217,38,549
9601373,1,265,6,549
9805389,3,229,29,548
9610212,0,268,4,548
9410365,0,259,10,548
9305219,1,257,11,548
9312268,0,247,18,548
9907520,1,209,43,548
9401281,0,268,4,548
9502285,0,253,14,548
9410372,2,249,16,548
9910286,0,241,22,548
9508408,1,231,28,547
9306299,0,269,3,547
9312258,2,253,13,547
9709484,0,236,25,547
9605266,0,195,52,546
9809205,0,270,2,546
9510202,1,226,31,546
9901245,0,234,26,546
9308315,0,246,18,546
9302272,2,257,10,546
9505320,2,201,47,545
9509279,1,236,24,545
9602335,0,268,3,545
9704221,2,207,43,545
9504273,2,246,17,545
9907240,0,211,41,545
9310228,7,203,44,545
9611325,0,256,11,545
9412327,6,227,28,544
9711220,0,260,8,544
9503278,0,251,14,544
9405225,0,251,14,544
9704412,3,200,47,544
9904248,5,226,29,544
9910365,5,244,17,544
9802238,2,190,54,544
9707243,0,254,12,544
9811282,0,251,14,544
9701283,1,232,26,543
9906297,1,223,32,543
9504216,1,232,26,543
9703287,1,199,48,543
9303293,1,256,10,543
9910387,0,247,16,542
9704369,1,239,21,542
9706410,0,229,28,542
9612362,1,239,21,542
9305276,0,229,28,542
9905437,2,243,18,542
102204,0,157,76,542
9207245,3,238,21,542
9311316,0,229,28,542
9405418,0,208,42,542
9505262,2,229,27,541
9704225,1,249,14,541
9605349,2,235,23,541
9605367,1,222,32,541
9409243,0,230,27,541
9709408,1,207,42,541
9402318,0,255,10,540
9506417,2,215,36,540
9502245,2,260,6,540
9411323,0,252,12,540
9308217,1,235,23,540
9810240,0,250,13,539
9707302,0,253,11,539
9907505,0,232,25,539
9509285,2,240,19,539
9902392,0,247,15,539
9904282,0,229,27,539
9411312,1,255,9,538
9409250,2,220,32,538
9708275,0,239,20,538
9606207,0,251,12,538
9703212,2,196,48,538
9801391,0,221,32,538
9507461,0,233,24,538
9603210,1,252,11,538
9803375,0,263,4,538
9801329,4,256,7,537
9906375,3,207,40,537
9411392,0,249,13,537
9907319,2,200,45,537
9307221,3,231,24,537
9609342,1,241,18,537
9607201,2,237,20,536
9304302,2,249,12,536
9608361,2,237,20,536
9812337,1,236,21,536
9703390,0,256,8,536
9908227,0,190,52,536
106258,16,159,67,535
9902239,2,241,17,535
9806482,4,207,39,535
9212229,0,239,19,535
9809498,0,242,17,535
9707497,2,250,11,535
9608221,1,246,14,535
9901288,4,220,30,534
9506375,5,224,27,534
9603204,2,203,42,534
9508346,3,246,13,534
9905292,0,234,22,534
9905536,1,220,31,534
9703427,0,210,38,534
9711307,1,244,15,534
9411367,1,242,16,533
9408396,0,250,11,533
9501213,5,204,40,533
9509272,0,262,3,533
9506243,1,203,42,533
9508337,1,240,17,532
9411395,2,235,20,532
9808468,1,240,17,532
9712277,0,245,14,532
9312307,0,266,0,532
9809364,1,244,14,531
9501324,3,222,28,531
9302267,1,217,32,531
9706545,2,236,19,531
9310324,1,236,19,530
9409412,1,251,9,530
9606325,1,239,17,530
9302258,0,250,10,530
9512239,2,240,16,530
9606233,0,232,22,530
9312338,0,254,7,529
9904468,4,213,33,529
9808307,0,257,5,529
9504222,0,218,31,529
9508405,0,258,4,528
9712409,0,252,8,528
9508409,6,210,34,528
9501214,2,233,20,528
9905281,1,235,19,528
9305241,1,205,39,528
9308273,2,245,12,528
9507416,2,210,35,527
9602433,0,256,5,527
9707347,4,224,25,527
9806366,2,237,17,527
9903329,1,248,10,527
9808340,2,234,19,527
9508280,1,233,20,527
9810411,0,235,19,527
9708437,2,253,6,526
9906362,0,242,14,526
9912236,2,187,50,526
9709333,2,241,14,526
9604237,3,221,27,526
9305309,6,200,40,526
9706427,5,220,27,526
9908310,0,198,43,525
102344,1,172,60,525
9702400,1,253,6,525
9337,1,163,66,525
9404306,2,236,17,525
9607401,0,214,32,524
9404330,0,247,10,524
9301259,3,211,33,524
9606416,0,215,31,523
9502262,2,223,25,523
9702298,1,249,8,523
9606443,1,202,39,522
9302250,0,228,22,522
9802441,1,217,29,522
9709483,0,240,14,522
9504306,5,222,24,521
9512340,2,252,5,521
9501376,1,224,24,521
9208201,1,248,8,521
9909334,2,204,37,521
9610492,0,239,14,520
9510342,0,215,30,520
9901386,3,245,9,520
9703286,0,236,16,520
9703404,0,224,24,520
9403253,1,243,11,520
9401312,1,217,28,519
9902205,0,249,7,519
9409285,1,220,26,519
9411298,2,239,13,519
9403371,0,231,19,519
9804290,2,177,54,518
9208255,1,251,5,518
9412272,0,217,28,518
9511217,0,232,18,518
9806301,0,244,10,518
9902482,0,233,17,517
9602211,0,224,23,517
9610400,1,174,56,517
9210233,1,201,38,517
9812486,1,198,40,517
9506461,2,202,37,517
9407303,3,228,19,516
9604210,0,258,0,516
9911262,2,206,34,516
9606423,4,172,56,516
9612396,0,249,6,516
9601303,0,220,25,515
9301253,3,199,38,515
9212299,0,250,5,515
9905343,1,257,0,515
9307312,1,236,14,515
9212266,2,243,9,515
9608373,1,248,6,515
9705474,5,228,18,515
9603244,1,219,25,514
9303282,0,254,2,514
9808278,0,242,10,514
9205210,5,232,15,514
9503259,0,221,24,514
9612329,0,239,12,514
9706268,0,245,8,514
9707259,0,191,44,514
9501245,0,255,1,513
9401294,1,229,18,513
9704331,4,232,15,513
9701393,2,204,34,512
9911406,2,177,52,512
9510461,1,239,11,512
9404313,2,186,46,512
9808401,0,247,6,512
9301240,0,247,6,512
9506378,0,208,32,512
11251,0,206,33,511
9903402,0,188,45,511
9612363,0,200,37,511
9908248,1,183,48,511
9904297,0,242,9,511
9707278,0,246,6,510
9403208,3,207,31,510
9212308,1,214,27,510
9707442,0,252,2,510
9906527,1,229,17,510
9312349,4,178,50,510
9311293,0,216,26,510
9410294,0,252,2,510
9501407,1,164,60,509
9807253,1,245,6,509
9510326,0,250,3,509
12308,4,182,47,509
9711231,2,174,53,509
9311227,1,245,6,509
9603431,0,205,33,509
9801446,0,233,14,508
9408326,3,221,21,508
9511385,1,222,21,508
9607437,2,169,56,508
9410232,0,224,20,508
9805266,0,245,6,508
9606295,0,227,18,508
9710245,0,231,15,507
9404257,0,252,1,507
9507379,1,217,24,507
9611373,0,249,3,507
9907261,0,204,33,507
9405340,4,202,33,507
9509378,0,231,15,507
9210266,1,248,3,506
9909254,0,178,50,506
9711216,0,238,10,506
9901389,0,154,66,506
9804421,2,204,32,506
9702247,0,226,18,506
9410237,2,213,26,506
9307259,1,231,14,505
9707430,2,214,25,505
9407378,1,249,2,505
102147,1,144,72,505
9403311,1,213,26,505
9712221,2,217,23,505
9506442,1,243,6,505
9908499,0,236,11,505
9304258,0,246,4,504
9603414,1,220,21,504
9212250,3,228,15,504
9501381,1,250,1,504
9312217,2,245,4,504
9904366,1,238,9,504
9406237,0,241,7,503
9412352,4,239,7,503
9603342,1,218,22,503
9403243,1,230,14,503
9501216,0,244,5,503
9806354,3,196,36,503
9403262,1,248,2,503
9706281,0,182,46,502
9512407,0,218,22,502
7227,1,228,15,502
9803308,0,227,16,502
9505219,4,177,48,502
9302232,2,178,48,502
9705201,0,215,24,502
9306268,1,240,7,502
9609343,0,221,20,502
9506454,1,228,15,502
9605224,1,208,28,501
9710331,0,219,21,501
7256,3,219,20,501
9606353,0,243,5,501
9302291,1,241,6,501
103067,2,158,61,501
9605296,1,187,42,501
9410337,1,232,12,501
9407351,0,235,10,500
9805377,1,242,5,500
9407381,0,241,6,500
9812221,1,204,30,499
9710460,3,182,44,499
9210218,4,216,21,499
9309242,0,245,3,499
9809554,0,206,29,499
9610478,0,237,8,498
9311294,0,222,18,498
9310246,0,234,10,498
9409388,1,205,29,498
9507267,4,226,14,498
9403400,1,221,18,497
9803370,0,235,9,497
9409428,1,236,8,497
9702201,1,209,26,497
9609263,1,227,14,497
9404239,1,228,13,496
9706438,1,192,37,496
9508314,0,230,12,496
9204202,3,221,17,496
9407338,2,220,18,496
9304211,1,198,33,496
9602322,0,227,14,496
9504322,1,246,1,496
9408271,0,240,5,495
9402224,0,216,21,495
9704406,1,214,22,495
9409418,0,237,7,495
9512280,1,235,8,495
9608401,0,186,41,495
9805337,1,238,6,495
9802350,2,164,55,495
9405347,0,235,8,494
9411234,4,197,32,494
9606355,0,238,6,494
9806279,0,178,46,494
9612346,0,202,30,494
9308337,3,226,13,494
9708300,0,220,18,494
9503295,0,233,9,493
9509316,0,194,35,493
9707541,1,240,4,493
9604240,3,236,6,493
9803453,1,213,22,493
9305257,0,233,9,493
9607473,1,216,20,493
9409419,1,174,48,493
9309326,1,220,17,492
9308234,1,244,1,492
9508213,4,223,14,492
9509308,3,192,35,492
9508303,0,241,3,491
9512325,0,238,5,491
9505238,1,230,10,491
9506356,2,225,13,491
9501341,0,163,55,491
9409229,2,228,11,491
9710289,0,226,13,491
9601383,0,235,7,491
9502341,1,213,21,490
9208238,0,221,16,490
9803479,7,207,23,490
9503381,0,236,6,490
9809481,0,239,4,490
9502370,0,239,4,490
9705356,1,190,36,489
9610334,1,223,14,489
9402287,1,244,0,489
9604264,0,228,11,489
9602314,0,243,1,489
9901243,1,208,24,489
9606254,2,227,11,489
9601237,1,226,12,489
9501276,0,214,20,488
9508352,0,238,4,488
9503346,2,231,8,488
9607355,2,165,52,488
9812426,0,187,38,488
9208248,2,181,41,487
9601224,1,231,8,487
9703313,2,205,25,487
9401354,1,240,2,487
9803290,2,190,35,487
9210215,0,240,2,486
9403331,0,225,12,486
9305321,2,224,12,486
9602284,0,237,4,486
9412345,0,223,13,485
9709322,3,178,42,485
9705320,5,219,14,485
9807229,1,215,18,485
9212315,2,232,6,484
9905240,0,197,30,484
9211292,0,188,36,484
9704272,0,212,20,484
9903355,0,179,42,484
9805442,2,181,40,484
9804446,0,239,2,484
9808287,0,222,13,483
9504434,1,211,20,483
9908326,2,185,37,483
9711358,0,237,3,483
9211282,0,192,33,483
1019,2,194,31,483
9809501,0,234,5,483
9602363,3,195,30,483
9804209,3,174,44,483
9706377,2,144,64,482
9710209,0,184,38,482
9610345,6,167,47,481
9810500,0,200,27,481
8273,0,200,27,481
9608366,0,209,21,481
9602218,1,231,6,481
9504205,0,236,3,481
9410357,0,197,29,481
9712234,1,204,24,481
9606477,1,202,25,480
9205202,3,222,11,480
9807275,1,223,11,480
9401211,3,201,25,480
9602279,1,235,3,480
9810309,1,211,19,480
9408246,0,228,8,480
9605235,1,133,71,480
9812371,3,198,27,480
9408299,3,177,41,480
9801251,1,221,12,479
9709291,0,226,9,479
9407268,0,205,23,479
9807421,1,167,48,479
9904245,0,232,5,479
9310240,0,239,0,478
9703434,1,210,19,478
9803259,0,230,6,478
9904425,0,197,28,478
9505251,0,185,36,478
9504426,6,182,36,478
9806375,0,224,10,478
9212304,0,239,0,478
9809594,1,195,29,478
9907509,3,206,21,478
9807449,0,231,5,477
9605377,0,210,19,477
9709297,1,226,8,477
9906322,0,171,45,477
9704325,1,196,28,477
9407238,0,234,3,477
9905523,0,162,51,477
9906346,2,207,20,476
9507236,0,232,4,476
9402341,2,201,24,476
9303215,2,225,8,476
9504283,0,232,4,476
9609202,0,217,14,476
9712239,0,223,10,476
9406288,4,210,17,475
9711402,1,201,24,475
9803261,0,221,11,475
9608491,0,173,43,475
9806430,1,219,12,475
9501382,0,209,19,475
9512395,0,231,4,474
9502306,0,219,12,474
9401257,0,231,4,474
9503434,0,223,9,473
9706546,1,227,6,473
9406320,2,201,23,473
9805429,0,208,19,473
9811386,1,218,12,473
9610517,0,220,11,473
9809470,5,165,46,473
9512203,0,211,17,473
9610433,0,217,13,473
9809453,7,203,20,473
9912463,1,203,22,473
9703454,1,185,34,473
9904393,5,193,27,472
9805424,1,177,39,472
9401267,0,216,13,471
9512202,0,228,5,471
9510235,2,221,9,471
9708256,2,221,9,471
9204219,2,221,9,471
9510310,0,231,3,471
9705270,0,213,15,471
9611364,0,213,15,471
9406267,2,218,11,471
9507344,0,220,10,470
9811489,0,193,28,470
9512229,1,227,5,470
9403233,2,210,16,470
9812387,0,223,8,470
9409324,2,219,10,470
9311296,2,228,4,470
9509303,0,209,17,469
9807297,2,172,41,469
9811266,1,225,6,469
9412255,0,218,11,469
9806412,1,210,16,469
9502360,2,211,15,469
9310207,2,229,3,469
9905323,0,164,47,469
9503335,1,234,0,469
9412270,0,233,1,469
9311215,0,183,34,468
9812357,1,217,11,468
9510396,0,216,12,468
9403312,1,202,21,468
9707300,0,234,0,468
9204210,2,212,14,468
9810336,0,180,36,468
9511221,0,196,25,467
104166,0,226,5,467
9902263,1,158,50,467
9512327,1,191,28,467
9502387,0,232,1,467
9309217,1,224,6,467
9404244,1,221,8,467
9511272,1,206,18,467
9808207,0,224,6,466
9602320,1,192,27,466
9902335,0,209,16,466
9310314,1,201,21,466
9704257,1,189,29,466
9601205,6,179,34,466
9605351,0,206,18,466
9905381,0,155,52,466
9503203,2,163,46,466
9706214,0,227,4,466
9712301,6,200,20,466
9704274,0,180,35,465
9807454,1,205,18,465
9504389,1,232,0,465
9909333,0,201,21,465
9604218,2,218,9,465
9801272,1,184,32,465
9911459,0,195,25,465
9207226,0,210,15,465
9809423,3,178,35,464
9906516,0,187,30,464
9506271,0,208,16,464
9301237,3,205,17,464
9507377,2,219,8,464
9302259,1,230,1,464
9407226,2,213,12,464
9404220,0,211,14,464
9706526,2,198,22,464
9807424,2,207,16,464
9605293,1,231,0,463
9506207,1,201,20,463
9311247,0,206,17,463
9403276,5,175,36,463
9410342,2,199,21,463
9507441,0,221,7,463
9906374,1,168,42,463
9705240,2,196,23,463
9603410,0,207,16,462
9806358,3,195,23,462
9606212,1,199,21,462
9412340,1,196,23,462
9412219,1,217,9,462
9505338,0,226,3,461
9911233,1,170,40,461
9604244,0,208,15,461
9412283,1,188,28,461
9510287,2,219,7,461
9609368,2,225,3,461
9506432,0,199,21,461
9909453,0,217,9,461
9802439,2,180,33,461
9907472,1,176,36,461
9508276,2,189,27,461
9508204,5,178,33,460
9610506,0,212,12,460
9703363,1,210,13,460
9705398,3,191,25,460
9503412,0,227,2,460
9810501,0,194,24,460
9603205,1,198,21,460
9312266,1,222,5,460
9904250,0,185,30,460
9512385,2,211,12,460
9503465,0,215,10,460
3163,1,213,11,460
9610455,0,213,11,459
9904283,2,182,31,459
9311290,5,176,34,459
9505353,0,198,21,459
9608394,1,193,24,459
9610360,2,197,21,459
9211328,1,205,16,459
9809521,0,148,54,458
9903246,0,184,30,458
9806368,1,194,23,458
9602432,0,223,4,458
9711416,0,226,2,458
9410401,0,205,16,458
9403216,0,226,2,458
9406387,0,223,4,458
9707214,0,217,8,458
9406271,1,189,26,457
9707436,1,192,24,457
9811362,0,197,21,457
9502312,2,223,3,457
9403326,0,218,7,457
9801322,0,191,25,457
9510294,0,215,9,457
9503394,2,199,19,457
9410268,1,228,0,457
9702354,0,200,19,457
9605345,0,203,17,457
9609377,0,194,23,457
9712353,3,224,2,457
9805368,1,220,5,456
9907421,1,208,13,456
9305271,0,228,0,456
9505285,4,190,24,456
9902334,1,172,37,456
9507380,2,153,49,455
9712281,0,226,1,455
9602223,2,144,55,455
9608275,2,210,11,455
9607400,1,203,16,455
9909469,0,163,43,455
9603317,0,217,7,455
9908371,1,173,36,455
9601302,1,179,32,455
9904444,0,214,9,455
9610423,0,220,5,455
9509338,1,225,1,454
9403229,2,181,30,454
9601294,2,217,6,454
9704322,0,185,28,454
9609467,3,203,15,454
9506261,0,209,12,454
9511330,0,216,7,453
9608434,1,187,26,453
9502327,1,226,0,453
9601298,1,148,52,453
9812375,1,184,28,453
9306293,0,219,5,453
9508247,1,172,36,453
9812222,0,216,7,453
9604272,5,185,26,453
9804227,0,135,61,453
9808255,2,197,19,453
9511233,1,196,20,453
9504310,0,210,11,453
9502261,5,185,26,453
9704205,1,202,16,453
9505435,1,224,1,452
9909425,0,166,40,452
7113,1,194,21,452
9612334,0,208,12,452
9912287,1,197,19,452
9705366,5,178,30,451
9605419,0,206,13,451
9902308,0,161,43,451
9304271,0,209,11,451
9511464,0,203,15,451
9908395,2,184,27,451
9503226,3,209,10,451
9911454,3,218,4,451
9902237,0,200,17,451
9808385,3,170,36,451
9803333,2,184,27,451
9903502,0,116,73,451
9904367,0,216,6,450
9609517,0,213,8,450
9308304,0,207,12,450
9703330,1,205,13,450
9709397,0,174,34,450
9902267,0,189,24,450
9207216,3,201,15,450
9509294,1,208,11,450
9809329,1,163,41,450
9701381,2,191,22,450
9509353,0,183,28,450
9210262,1,193,21,450
9403292,1,214,7,450
9909203,1,154,47,450
9503476,2,212,8,450
9307222,1,172,35,450
9809244,1,196,19,450
102312,3,169,36,449
9608243,1,218,4,449
105056,2,183,27,449
9612217,5,165,38,449
9807377,0,199,17,449
9506351,0,202,15,449
9703260,0,220,3,449
9403301,0,175,33,449
9204212,2,201,15,449
9503234,0,212,8,448
9312235,2,178,30,448
9406202,0,206,12,448
9204238,1,207,11,448
9902471,0,206,12,448
9608256,2,190,22,448
9309286,1,213,7,448
9705287,0,179,30,448
9209276,2,196,18,448
9401256,4,207,10,448
9612364,1,132,61,448
9902332,1,210,9,448
9609530,0,195,19,447
9806468,1,184,26,447
9604436,0,198,17,447
9702372,3,214,5,446
9609527,0,211,8,446
9812275,1,206,11,446
9612332,0,184,26,446
9504208,0,217,4,446
9605326,5,189,21,446
9307244,1,152,47,446
9810216,1,161,41,446
9506222,2,202,13,445
9903456,1,174,32,445
9401264,0,209,9,445
9304272,1,210,8,445
9301217,0,221,1,445
9502324,2,187,23,445
9508325,17,127,58,445
9502273,0,203,13,445
9802304,3,174,31,444
9502304,0,210,8,444
9310380,0,213,6,444
9502254,2,200,14,444
9503236,1,193,19,444
9610431,2,206,10,444
9610479,0,198,16,444
9712457,0,177,30,444
9903425,0,195,18,444
9509399,3,205,10,443
9707412,1,179,28,443
9307311,2,180,27,443
9306307,0,220,1,443
9603377,0,184,25,443
9303308,0,211,7,443
9912223,0,199,15,443
9305293,0,196,17,443
9807340,0,196,17,443
9807262,0,208,9,443
9410364,1,194,18,443
9509237,2,196,16,442
9907218,1,144,51,442
9407261,1,204,11,442
9802447,5,196,15,442
9703429,3,182,25,442
9509387,0,221,0,442
6097,1,198,15,442
9410295,0,221,0,442
9411427,0,221,0,442
9503260,1,201,13,442
9602275,0,218,2,442
9409329,1,180,27,442
9907446,1,183,25,442
9606381,0,188,22,442
9605445,0,206,10,442
9408386,0,215,4,442
9604444,0,197,16,442
9606217,1,202,12,441
9803313,0,201,13,441
9209296,3,186,22,441
9603448,2,176,29,441
9406391,0,207,9,441
9803341,0,207,9,441
9501372,0,141,53,441
9411209,0,216,3,441
9208209,0,213,5,441
9904225,0,207,9,441
9706209,0,189,21,441
9711384,0,186,23,441
9211247,2,200,13,441
9803497,2,176,29,441
9906209,9,166,33,440
9405400,2,198,14,440
9702333,0,199,14,440
9506264,1,179,27,440
9704363,0,211,6,440
9511381,0,190,20,440
9611218,3,124,63,440
9507382,0,202,12,440
6319,0,193,18,440
9512320,0,181,26,440
9707273,2,193,17,439
9703433,1,165,36,439
9307243,2,163,37,439
9312218,0,212,5,439
106247,6,101,77,439
9803342,1,192,18,439
9209261,1,204,10,439
9408366,0,203,11,439
9606269,1,207,8,439
9801246,2,199,13,439
9808456,0,191,19,439
9505288,0,204,10,438
102193,0,180,26,438
9304265,1,187,21,438
9710389,0,201,12,438
9506357,0,192,18,438
9705306,0,217,1,437
9602369,0,217,1,437
9604279,3,187,20,437
9508246,7,183,21,436
9703428,0,206,8,436
9705429,0,173,30,436
9709494,0,197,14,436
9703389,0,194,16,436
9703317,3,167,33,436
9705400,0,204,9,435
9209256,0,192,17,435
9301273,1,199,12,435
9309248,1,178,26,435
9304276,5,194,14,435
9402342,1,175,28,435
9602265,0,162,37,435
9903242,1,197,13,434
9903424,0,184,22,434
9706316,1,182,23,434
9508211,0,178,26,434
9406369,0,205,8,434
9612377,0,205,8,434
9805260,0,211,4,434
7181,0,190,18,434
9505295,0,211,4,434
9605439,1,176,27,434
9210256,0,179,25,433
9403274,0,194,15,433
9610243,0,206,7,433
9710451,0,185,21,433
9805335,1,183,22,433
9601356,0,149,45,433
9611277,0,170,31,433
9602356,1,195,14,433
9804355,1,183,22,433
9712238,0,207,6,432
9905568,3,171,29,432
9210211,1,202,9,432
9707313,0,177,26,432
9503312,0,213,2,432
9507418,0,186,20,432
9506467,1,196,13,432
9406285,4,172,28,432
9909478,1,197,12,431
9503489,2,189,17,431
9304241,0,178,25,431
9507342,2,198,11,431
9706476,4,179,23,431
9501358,0,172,29,431
9612254,0,205,7,431
104304,1,173,28,431
9802374,0,181,23,431
1229,0,193,15,431
9709364,1,173,28,431
9702209,2,196,12,430
9803485,0,203,8,430
9712445,1,195,13,430
9604340,0,173,28,430
9706510,0,206,6,430
9706285,0,164,34,430
9412332,0,197,12,430
9904380,0,174,27,429
9604211,1,211,2,429
9910498,0,186,19,429
9708239,5,170,28,429
9910236,0,189,17,429
9710427,0,168,31,429
9310365,2,134,53,429
9308330,2,185,19,429
9510289,0,180,23,429
9211249,1,176,25,428
9412235,5,183,19,428
9509375,1,140,49,428
9307285,1,191,15,428
9506409,0,196,12,428
9601236,0,193,14,428
9504245,1,188,17,428
9903303,0,208,4,428
9607214,0,155,39,427
9602325,0,203,7,427
9708211,0,203,7,427
9308203,3,197,10,427
9608406,0,203,7,427
9505409,2,166,31,427
9507424,0,191,15,427
9307320,2,196,11,427
9909411,1,183,20,427
9301254,0,191,15,427
9811249,1,186,18,427
9504343,0,206,5,427
9406337,0,204,6,426
9307310,0,207,4,426
9907390,0,168,30,426
9510313,0,192,14,426
9701357,0,210,2,426
102234,1,169,29,426
9303237,1,203,6,425
9712364,0,211,1,425
9509207,0,196,11,425
9308347,0,160,35,425
9606327,0,208,3,425
9607303,5,159,34,425
9501224,1,194,12,425
9911321,5,187,15,424
9807282,0,179,22,424
11333,7,120,59,424
9707510,0,188,16,424
103199,3,155,37,424
9411331,0,206,4,424
9510252,3,179,21,424
9410330,1,196,10,423
9712283,0,204,5,423
9409416,1,202,6,423
9704351,1,199,8,423
9810514,0,132,53,423
9712497,1,190,14,423
7270,0,201,7,423
9410353,1,173,25,422
9409265,0,184,18,422
9711363,0,187,16,422
9307369,0,199,8,422
9908388,0,193,12,422
9804217,0,190,14,422
9610471,0,202,6,422
9355,0,176,23,421
9712219,1,207,2,421
9709229,1,198,8,421
9604376,1,192,12,421
9301205,0,203,5,421
9603359,0,203,5,421
9504424,0,191,13,421
9407372,1,148,41,420
9605387,1,187,15,420
9410266,4,190,12,420
9607280,1,187,15,420
9805386,1,193,11,420
9302265,1,196,9,420
9707532,1,157,35,420
9509274,0,193,11,419
8004,0,181,19,419
9507426,0,196,9,419
9212257,2,198,7,419
9509236,1,194,10,419
9705341,0,178,21,419
9808328,3,152,37,418
9306207,4,198,6,418
9905386,0,185,16,418
9603408,3,155,35,418
9811299,0,194,10,418
9601377,0,197,8,418
9711440,1,168,27,418
9506255,0,203,4,418
9912396,5,187,13,418
9407317,0,183,17,417
9611388,0,186,15,417
9509286,1,178,20,417
9901219,0,198,7,417
9609431,2,191,11,417
9808257,5,161,30,417
9511401,0,198,7,417
9601343,2,188,13,417
9504319,1,169,26,417
9807448,3,195,8,417
3251,2,180,18,416
9605325,1,191,11,416
9308317,0,199,6,416
9305297,0,208,0,416
9802202,1,194,9,416
9803386,0,199,6,416
9204226,1,192,10,415
9208221,0,149,39,415
9610280,7,183,14,415
9704222,3,170,24,415
9612479,0,197,7,415
9505416,0,179,19,415
9207205,3,203,2,415
9707542,1,198,6,415
9302246,2,188,12,414
9511443,1,190,11,414
9403246,0,189,12,414
9702423,0,192,10,414
9804379,0,159,32,414
9606289,2,143,42,414
9603336,1,181,17,414
9905566,5,144,40,413
9601342,1,197,6,413
9509346,0,199,5,413
9706387,0,190,11,413
9506393,0,185,14,412
9803357,3,182,15,412
9303275,0,194,8,412
9401337,1,198,5,412
9304319,0,173,22,412
9801416,2,187,12,412
9512427,1,162,29,412
9904474,1,183,15,412
9910314,1,189,11,412
9904210,1,163,28,411
9512251,1,193,8,411
9701248,1,181,16,411
9610293,1,172,22,411
9701353,2,194,7,411
9704231,1,160,30,411
9302312,1,179,17,410
9410322,0,199,4,410
8012,2,192,8,410
9406205,1,176,19,410
9207237,4,188,10,410
9712244,0,196,6,410
9609451,0,175,20,410
9303233,2,162,28,410
9803323,0,194,7,409
9601262,0,191,9,409
9712359,0,182,15,409
9306209,2,184,13,409
9411301,4,141,41,409
9303314,0,203,1,409
9706482,0,182,15,409
9711266,0,179,17,409
9705466,0,201,2,408
9911255,0,180,16,408
9909232,0,171,22,408
9603388,2,185,12,408
9801456,1,175,19,408
9512419,0,201,2,408
9809384,0,180,16,408
9610534,1,151,35,408
9907423,2,170,22,408
9609207,1,181,15,408
9409423,2,203,0,408
3180,1,164,26,407
9909304,0,175,19,407
9704253,2,177,17,407
9910209,3,148,36,407
9501212,0,187,11,407
9712400,2,168,23,407
9411287,2,177,17,407
9608359,1,188,10,407
9901206,1,164,26,407
9806484,1,164,26,407
9509374,2,187,10,406
9506260,0,170,22,406
9411353,0,194,6,406
9606362,5,163,25,406
9405367,1,201,1,406
9906224,3,155,31,406
9606469,0,200,2,406
9411293,0,191,8,406
9505315,0,194,6,406
9609448,3,168,22,405
9403244,6,171,19,405
